loc_x,loc_y,shot_distance,shot_made,shot_type
13,8,1,True,2PT
-5,14,1,False,2PT
0,1,0,True,2PT
1,11,1,False,2PT
-7,20,2,True,2PT
221,-1,22,False,3PT
-228,18,22,False,3PT
-238,25,23,False,3PT
-12,54,5,False,2PT
-188,175,25,False,3PT
235,6,23,False,3PT
15,17,2,False,2PT
-13,256,25,False,3PT
0,17,1,False,2PT
154,199,25,False,3PT
87,159,18,False,2PT
-234,34,23,True,3PT
-2,101,10,False,2PT
-176,174,24,True,3PT
28,259,26,False,3PT
4,17,1,True,2PT
-235,8,23,False,3PT
-89,149,17,False,2PT
-6,263,26,True,3PT
31,260,26,True,3PT
-152,214,26,True,3PT
9,-3,0,True,2PT
-69,277,28,False,3PT
-15,16,2,False,2PT
-2,28,2,True,2PT
36,259,26,False,3PT
103,94,13,False,2PT
-7,70,7,False,2PT
-151,211,25,False,3PT
0,20,2,False,2PT
-167,222,27,False,3PT
21,7,2,True,2PT
-6,32,3,False,2PT
-174,202,26,True,3PT
-205,159,25,False,3PT
225,27,22,False,3PT
-5,13,1,True,2PT
-16,5,1,True,2PT
-169,195,25,True,3PT
0,2,0,True,2PT
-25,-1,2,True,2PT
-5,31,3,True,2PT
-5,3,0,True,2PT
-9,4,0,True,2PT
0,26,2,False,2PT
-2,6,0,True,2PT
5,15,1,False,2PT
10,250,25,False,3PT
1,6,0,True,2PT
26,24,3,False,2PT
0,0,0,True,2PT
36,29,4,False,2PT
12,8,1,True,2PT
88,250,26,False,3PT
225,29,22,False,3PT
-181,162,24,True,3PT
0,13,1,True,2PT
6,22,2,True,2PT
4,-2,0,True,2PT
-1,15,1,False,2PT
-238,-15,23,False,3PT
16,19,2,True,2PT
-16,14,2,False,2PT
-17,10,1,False,2PT
-11,10,1,True,2PT
-115,226,25,False,3PT
15,9,1,False,2PT
-10,14,1,True,2PT
-108,229,25,False,3PT
-58,246,25,True,3PT
0,38,3,True,2PT
108,267,28,False,3PT
5,14,1,False,2PT
-49,247,25,False,3PT
-51,251,25,True,3PT
-23,9,2,True,2PT
-5,63,6,False,2PT
-16,11,1,False,2PT
-234,29,23,False,3PT
159,201,25,True,3PT
-15,11,1,True,2PT
-232,-21,23,False,3PT
-162,188,24,False,3PT
-130,205,24,False,3PT
-32,0,3,True,2PT
-1,6,0,True,2PT
159,197,25,False,3PT
233,11,23,True,3PT
-9,4,0,True,2PT
-178,6,17,False,2PT
0,0,0,True,2PT
178,197,26,True,3PT
-11,3,1,False,2PT
5,3,0,True,2PT
-4,13,1,True,2PT
31,17,3,False,2PT
180,208,27,False,3PT
233,5,23,True,3PT
6,16,1,False,2PT
12,251,25,False,3PT
5,4,0,False,2PT
0,0,0,True,2PT
11,4,1,True,2PT
11,5,1,True,2PT
-26,0,2,True,2PT
-7,-1,0,True,2PT
1,15,1,False,2PT
0,0,0,False,2PT
12,8,1,True,2PT
-7,5,0,False,2PT
88,235,25,False,3PT
-233,0,23,False,3PT
228,100,24,False,3PT
118,225,25,True,3PT
-230,-26,23,False,3PT
21,103,10,True,2PT
-109,216,24,False,3PT
-10,10,1,True,2PT
-70,241,25,False,3PT
-225,17,22,False,3PT
0,11,1,True,2PT
-92,236,25,False,3PT
39,43,5,True,2PT
1,1,0,True,2PT
109,283,30,False,3PT
229,-13,22,True,3PT
91,238,25,False,3PT
-184,191,26,False,3PT
-12,15,1,True,2PT
225,69,23,False,3PT
-227,130,26,False,3PT
9,8,1,False,2PT
4,13,1,False,2PT
55,251,25,True,3PT
-175,194,26,False,3PT
-2,12,1,True,2PT
-233,11,23,False,3PT
20,256,25,False,3PT
-9,38,3,True,2PT
-15,17,2,False,2PT
9,1,0,True,2PT
0,11,1,True,2PT
232,7,23,True,3PT
-235,-8,23,False,3PT
120,220,25,True,3PT
-2,13,1,False,2PT
26,60,6,True,2PT
105,232,25,True,3PT
16,17,2,False,2PT
66,248,25,False,3PT
-104,57,11,False,2PT
6,16,1,True,2PT
4,11,1,True,2PT
174,201,26,True,3PT
-2,8,0,True,2PT
18,7,1,False,2PT
0,0,0,False,2PT
-26,10,2,True,2PT
225,21,22,False,3PT
-229,12,22,False,3PT
-11,7,1,True,2PT
-27,1,2,True,2PT
-2,1,0,True,2PT
-89,249,26,False,3PT
-5,10,1,False,2PT
0,0,0,False,2PT
0,0,0,False,2PT
16,8,1,False,2PT
227,22,22,False,3PT
18,7,1,False,2PT
0,0,0,True,2PT
-179,189,26,False,3PT
54,262,26,False,3PT
80,244,25,False,3PT
-229,133,26,False,3PT
16,273,27,True,3PT
11,16,1,False,2PT
96,235,25,True,3PT
-12,13,1,True,2PT
225,130,25,True,3PT
20,22,2,True,2PT
-47,130,13,False,2PT
-207,83,22,True,2PT
105,22,10,True,2PT
-20,16,2,True,2PT
-217,222,31,False,3PT
6,2,0,True,2PT
-7,260,26,False,3PT
10,18,2,True,2PT
-123,269,29,False,3PT
1,132,13,True,2PT
-27,11,2,True,2PT
-237,-1,23,False,3PT
-88,249,26,False,3PT
5,27,2,True,2PT
-33,8,3,False,2PT
23,10,2,True,2PT
49,21,5,False,2PT
5,26,2,False,2PT
-210,196,28,False,3PT
-163,253,30,True,3PT
22,27,3,False,2PT
-7,291,29,True,3PT
-47,26,5,False,2PT
145,246,28,False,3PT
225,-10,22,False,3PT
5,8,0,True,2PT
13,11,1,True,2PT
-240,13,24,False,3PT
-243,4,24,False,3PT
-27,11,2,True,2PT
2,15,1,True,2PT
45,20,4,False,2PT
13,32,3,False,2PT
-59,85,10,True,2PT
-18,13,2,True,2PT
43,7,4,False,2PT
-218,132,25,True,3PT
51,253,25,False,3PT
170,225,28,True,3PT
-214,124,24,False,3PT
229,92,24,False,3PT
-15,5,1,True,2PT
-20,-6,2,True,2PT
-11,9,1,True,2PT
-240,4,24,True,3PT
-9,0,0,True,2PT
5,30,3,False,2PT
-17,111,11,False,2PT
36,8,3,False,2PT
-20,29,3,False,2PT
7,8,1,True,2PT
39,9,4,False,2PT
-235,-10,23,False,3PT
-237,-7,23,False,3PT
-56,262,26,False,3PT
-9,-4,0,True,2PT
230,93,24,True,3PT
27,40,4,False,2PT
-235,-2,23,False,3PT
-9,-2,0,True,2PT
15,10,1,True,2PT
234,3,23,True,3PT
25,-4,2,True,2PT
168,220,27,False,3PT
152,215,26,False,3PT
-2,9,0,True,2PT
203,151,25,False,3PT
33,1,3,False,2PT
238,43,24,True,3PT
-121,38,12,True,2PT
221,115,24,False,3PT
-232,-10,23,False,3PT
37,257,25,False,3PT
-213,174,27,True,3PT
-55,30,6,False,2PT
164,192,25,False,3PT
-199,137,24,True,3PT
248,8,24,True,3PT
192,178,26,False,3PT
-206,137,24,False,3PT
183,201,27,True,3PT
-20,8,2,True,2PT
-7,-7,0,True,2PT
-229,-10,22,False,3PT
-65,16,6,True,2PT
-9,64,6,True,2PT
-7,8,1,True,2PT
-39,41,5,False,2PT
132,254,28,True,3PT
-176,189,25,False,3PT
7,4,0,True,2PT
-9,6,1,True,2PT
-21,8,2,True,2PT
33,26,4,False,2PT
235,-16,23,True,3PT
-49,32,5,True,2PT
23,0,2,True,2PT
-64,11,6,False,2PT
243,4,24,False,3PT
229,96,24,False,3PT
-17,28,3,False,2PT
-199,165,25,False,3PT
-137,226,26,False,3PT
-16,43,4,False,2PT
-10,295,29,True,3PT
-237,-11,23,True,3PT
12,17,2,False,2PT
-131,243,27,False,3PT
-17,11,2,True,2PT
61,22,6,False,2PT
230,-19,23,False,3PT
-192,180,26,False,3PT
-13,267,26,False,3PT
-25,13,2,True,2PT
-22,65,6,False,2PT
4,32,3,True,2PT
109,44,11,False,2PT
-32,15,3,True,2PT
-172,196,26,True,3PT
48,12,4,False,2PT
119,254,28,False,3PT
-229,5,22,False,3PT
-237,-16,23,False,3PT
-22,7,2,False,2PT
27,-5,2,True,2PT
10,6,1,True,2PT
-134,264,29,False,3PT
-239,100,25,False,3PT
-9,11,1,True,2PT
12,-1,1,True,2PT
22,8,2,True,2PT
2,5,0,True,2PT
-36,13,3,False,2PT
-235,45,23,True,3PT
64,88,10,True,2PT
-37,53,6,False,2PT
-230,-17,23,False,3PT
-38,8,3,False,2PT
-15,-5,1,True,2PT
9,13,1,True,2PT
6,19,1,False,2PT
-27,8,2,False,2PT
208,185,27,False,3PT
-7,267,26,False,3PT
-196,88,21,False,2PT
33,21,3,False,2PT
4,-7,0,True,2PT
-31,10,3,True,2PT
11,-5,1,True,2PT
27,27,3,True,2PT
9,298,29,False,3PT
12,31,3,False,2PT
31,21,3,False,2PT
-4,14,1,True,2PT
1,15,1,True,2PT
-22,-13,2,True,2PT
228,115,25,False,3PT
-17,26,3,True,2PT
55,126,13,False,2PT
-37,16,4,False,2PT
-229,43,23,True,3PT
5,9,1,True,2PT
22,-1,2,True,2PT
18,-26,3,True,2PT
-2,11,1,False,2PT
54,29,6,False,2PT
-50,47,6,False,2PT
-21,111,11,False,2PT
-20,-5,2,True,2PT
-2,32,3,False,2PT
112,243,26,True,3PT
-40,21,4,False,2PT
-9,4,0,True,2PT
225,127,25,True,3PT
-164,200,25,False,3PT
167,209,26,False,3PT
25,-6,2,False,2PT
9,53,5,True,2PT
-1,124,12,False,2PT
-9,4,0,True,2PT
-224,84,23,True,3PT
-2,10,1,False,2PT
42,94,10,True,2PT
-5,-4,0,True,2PT
-29,21,3,True,2PT
15,-6,1,False,2PT
0,0,0,True,2PT
-223,-20,22,False,3PT
13,11,1,False,2PT
75,237,24,False,3PT
-6,11,1,False,2PT
179,192,26,False,3PT
1,0,0,True,2PT
175,225,28,False,3PT
21,251,25,False,3PT
2,0,0,False,2PT
0,0,0,True,2PT
65,220,22,False,2PT
13,13,1,True,2PT
123,214,24,True,3PT
-115,215,24,False,3PT
20,69,7,True,2PT
-154,187,24,False,3PT
-163,176,23,False,3PT
125,9,12,True,2PT
5,0,0,True,2PT
-169,190,25,False,3PT
-234,-22,23,True,3PT
-6,15,1,False,2PT
234,11,23,True,3PT
157,219,26,False,3PT
0,0,0,False,2PT
-6,14,1,True,2PT
11,6,1,True,2PT
36,14,3,True,2PT
-229,4,22,False,3PT
-59,241,24,False,3PT
-224,-12,22,False,3PT
-2,-4,0,True,2PT
7,-7,0,True,2PT
-1,27,2,False,2PT
176,181,25,False,3PT
9,8,1,True,2PT
-225,104,24,False,3PT
11,17,2,True,2PT
-4,10,1,True,2PT
-11,12,1,False,2PT
-13,259,25,False,3PT
-31,44,5,False,2PT
-77,253,26,False,3PT
-185,176,25,False,3PT
-1,12,1,True,2PT
16,10,1,True,2PT
130,226,26,True,3PT
15,57,5,True,2PT
56,246,25,False,3PT
234,7,23,False,3PT
238,57,24,False,3PT
7,11,1,True,2PT
4,16,1,False,2PT
0,0,0,False,2PT
9,0,0,False,2PT
-218,123,25,False,3PT
7,0,0,True,2PT
-131,230,26,True,3PT
32,80,8,True,2PT
-235,-13,23,True,3PT
12,18,2,False,2PT
-112,272,29,False,3PT
-12,5,1,False,2PT
27,256,25,False,3PT
-40,178,18,False,2PT
17,13,2,False,2PT
-200,170,26,False,3PT
-148,247,28,True,3PT
-7,15,1,True,2PT
-140,232,27,False,3PT
-9,16,1,False,2PT
113,228,25,False,3PT
-9,21,2,True,2PT
-100,269,28,True,3PT
-143,252,28,True,3PT
-181,200,26,False,3PT
-7,8,1,True,2PT
16,289,28,False,3PT
4,16,1,True,2PT
105,232,25,False,3PT
-113,41,12,True,2PT
-199,-5,19,False,2PT
20,31,3,False,2PT
54,256,26,False,3PT
31,13,3,False,2PT
-37,91,9,False,2PT
43,30,5,False,2PT
25,14,2,False,2PT
7,256,25,False,3PT
-194,153,24,True,3PT
18,5,1,False,2PT
4,4,0,True,2PT
-12,6,1,True,2PT
11,94,9,True,2PT
-43,100,10,False,2PT
6,31,3,True,2PT
-121,215,24,False,3PT
-6,28,2,True,2PT
10,11,1,True,2PT
7,7,0,True,2PT
59,29,6,False,2PT
1,288,28,True,3PT
232,-4,23,False,3PT
-9,6,1,True,2PT
-7,6,0,True,2PT
-6,13,1,True,2PT
5,88,8,False,2PT
-38,130,13,True,2PT
-229,-5,22,False,3PT
-42,133,13,False,2PT
10,-4,1,True,2PT
-37,125,13,True,2PT
-134,241,27,False,3PT
230,75,24,False,3PT
-57,138,14,True,2PT
-92,104,13,True,2PT
-186,179,25,False,3PT
-200,37,20,False,2PT
1,36,3,True,2PT
4,91,9,False,2PT
-99,160,18,False,2PT
31,-4,3,False,2PT
0,0,0,True,2PT
9,16,1,True,2PT
18,155,15,True,2PT
20,8,2,False,2PT
194,174,26,False,3PT
4,18,1,True,2PT
-152,249,29,False,3PT
-221,113,24,False,3PT
0,20,2,True,2PT
15,29,3,False,2PT
-147,215,26,False,3PT
-20,251,25,True,3PT
-109,229,25,True,3PT
4,3,0,True,2PT
-66,4,6,True,2PT
28,34,4,False,2PT
228,3,22,False,3PT
-12,4,1,True,2PT
130,214,25,False,3PT
1,131,13,True,2PT
-1,13,1,True,2PT
28,47,5,False,2PT
-152,199,25,True,3PT
223,8,22,False,3PT
-94,82,12,False,2PT
0,0,0,False,2PT
-11,-1,1,True,2PT
88,230,24,True,3PT
20,55,5,False,2PT
-6,147,14,False,2PT
-137,206,24,False,3PT
-234,1,23,False,3PT
-88,242,25,True,3PT
5,5,0,True,2PT
228,61,23,False,3PT
-33,1,3,True,2PT
-108,220,24,False,3PT
-16,37,4,False,2PT
-99,229,24,True,3PT
147,215,26,True,3PT
-81,241,25,True,3PT
-12,260,26,False,3PT
0,0,0,False,2PT
-82,234,24,False,3PT
5,3,0,True,2PT
1,5,0,True,2PT
5,5,0,True,2PT
118,218,24,False,3PT
-10,-8,1,True,2PT
-150,216,26,False,3PT
-2,117,11,True,2PT
-1,6,0,True,2PT
0,6,0,False,2PT
157,204,25,False,3PT
-23,1,2,True,2PT
-176,177,24,False,3PT
-7,5,0,True,2PT
-6,3,0,True,2PT
-197,148,24,False,3PT
-210,140,25,False,3PT
10,0,1,True,2PT
-12,3,1,True,2PT
-22,41,4,True,2PT
13,260,26,True,3PT
-9,25,2,True,2PT
-1,26,2,True,2PT
13,26,2,True,2PT
-2,36,3,False,2PT
6,28,2,False,2PT
-62,53,8,True,2PT
5,21,2,False,2PT
-225,2,22,False,3PT
38,257,25,True,3PT
-13,22,2,False,2PT
11,7,1,True,2PT
-34,110,11,True,2PT
7,23,2,False,2PT
15,36,3,True,2PT
-10,26,2,False,2PT
-116,242,26,True,3PT
0,298,29,False,3PT
-9,22,2,True,2PT
136,221,25,True,3PT
188,190,26,False,3PT
82,246,25,False,3PT
58,257,26,False,3PT
34,67,7,False,2PT
1,25,2,True,2PT
-54,263,26,False,3PT
16,1,1,True,2PT
21,92,9,True,2PT
26,259,26,False,3PT
10,38,3,True,2PT
-2,12,1,True,2PT
17,23,2,True,2PT
-34,42,5,False,2PT
-64,32,7,False,2PT
-208,143,25,True,3PT
-6,28,2,True,2PT
-31,37,4,False,2PT
11,17,2,True,2PT
-2,16,1,True,2PT
10,20,2,False,2PT
151,22,15,True,2PT
0,6,0,True,2PT
9,13,1,False,2PT
11,27,2,True,2PT
15,14,2,True,2PT
59,242,24,False,3PT
21,46,5,False,2PT
234,22,23,True,3PT
-159,200,25,True,3PT
-132,246,27,False,3PT
-135,224,26,False,3PT
228,73,23,False,3PT
10,15,1,True,2PT
124,239,26,False,3PT
-134,219,25,False,3PT
-11,30,3,False,2PT
234,-13,23,True,3PT
116,220,24,False,3PT
11,15,1,True,2PT
196,174,26,True,3PT
-206,152,25,False,3PT
-225,77,23,False,3PT
-7,9,1,True,2PT
107,232,25,True,3PT
-1,15,1,True,2PT
-21,14,2,False,2PT
-12,16,2,False,2PT
94,242,25,False,3PT
17,11,2,True,2PT
-9,3,0,True,2PT
113,204,23,False,2PT
15,6,1,True,2PT
-9,6,1,False,2PT
0,0,0,True,2PT
33,1,3,False,2PT
2,11,1,True,2PT
16,14,2,True,2PT
26,19,3,False,2PT
230,32,23,False,3PT
18,9,2,True,2PT
-6,22,2,True,2PT
9,14,1,False,2PT
7,5,0,True,2PT
-70,187,19,False,2PT
7,26,2,True,2PT
16,19,2,False,2PT
0,0,0,True,2PT
-7,78,7,True,2PT
-70,167,18,True,2PT
12,11,1,False,2PT
4,13,1,True,2PT
2,8,0,True,2PT
6,31,3,True,2PT
0,34,3,False,2PT
0,0,0,False,2PT
0,0,0,False,2PT
136,222,26,False,3PT
159,200,25,False,3PT
4,11,1,True,2PT
-228,-2,22,True,3PT
-7,10,1,True,2PT
10,15,1,True,2PT
-217,120,24,False,3PT
-228,-11,22,False,3PT
10,252,25,False,3PT
112,226,25,False,3PT
161,204,25,False,3PT
158,201,25,True,3PT
12,84,8,True,2PT
157,216,26,True,3PT
-228,109,25,True,3PT
-202,158,25,False,3PT
-55,10,5,False,2PT
0,0,0,False,2PT
219,146,26,False,3PT
-2,3,0,True,2PT
-11,10,1,False,2PT
-107,231,25,False,3PT
82,211,22,False,2PT
6,8,1,True,2PT
-76,248,25,False,3PT
1,89,8,False,2PT
20,250,25,False,3PT
12,10,1,True,2PT
-237,1,23,False,3PT
-21,9,2,False,2PT
11,58,5,True,2PT
-202,134,24,False,3PT
102,248,26,False,3PT
34,30,4,False,2PT
-244,64,25,True,3PT
203,169,26,False,3PT
227,119,25,False,3PT
-227,-10,22,False,3PT
52,18,5,True,2PT
168,199,26,False,3PT
-161,201,25,True,3PT
98,237,25,False,3PT
-81,289,30,False,3PT
49,251,25,False,3PT
-227,-20,22,False,3PT
6,13,1,True,2PT
16,10,1,True,2PT
202,132,24,False,3PT
-152,207,25,True,3PT
70,246,25,False,3PT
-114,238,26,False,3PT
238,93,25,False,3PT
-202,162,25,False,3PT
-5,8,0,True,2PT
-94,253,26,False,3PT
-10,10,1,False,2PT
1,8,0,True,2PT
0,0,0,True,2PT
-10,13,1,True,2PT
-156,211,26,False,3PT
56,5,5,False,2PT
241,15,24,False,3PT
130,214,25,True,3PT
-241,-6,24,False,3PT
7,12,1,True,2PT
2,17,1,False,2PT
179,178,25,False,3PT
-87,237,25,True,3PT
6,10,1,True,2PT
-88,13,8,True,2PT
-80,215,22,True,2PT
-103,265,28,False,3PT
-9,10,1,True,2PT
12,4,1,False,2PT
156,211,26,False,3PT
2,130,13,True,2PT
135,215,25,False,3PT
9,7,1,True,2PT
77,23,8,False,2PT
-125,237,26,True,3PT
-179,201,26,True,3PT
7,15,1,False,2PT
102,-1,10,False,2PT
-11,11,1,False,2PT
11,6,1,True,2PT
5,12,1,True,2PT
-28,257,25,True,3PT
-179,201,26,True,3PT
-11,13,1,True,2PT
